1,mp-135,0.5806248715787921,2.522496872702048,1.028024698718692,0.9968822421903194,0.5806248715787917,2.522496872702044,1.0280246987186852,0.9968822421903262,0.5806248715787847,2.522496872702037,1.028024698718687,0.9968822421903146,1.1959803571104488,3.137852358233696,1.9128447595545217,1.8172296177017466,3.8103066795852234,7.106296059896443,5.2463872573146615,5.27697701930888,2.452615149795101,5.083118790576199,3.6557083543971602,3.611847403145138,2.836482321108475,5.837839226488011,4.439513623973794,4.036008045971632
2,mp-10173,2.8755230556701084,6.02083099879049,4.578264171882767,4.501847529418482,2.875523055670113,6.020830998790505,4.578264171882778,4.501847529418491,3.765105011848699,7.4741435987096745,5.84394540705851,5.911797950130868,2.875523055670107,6.020830998790492,4.578264171882767,4.501847529418484,3.333806414174732,6.845579401913518,5.295374175151572,5.273962875751875,4.063365302374015,7.796133395588781,6.254395020930636,6.1821866188511825,3.618028316303542,7.204242152662159,5.667360617833596,5.625929210107268
3,mp-976334,9.329378128367093,13.545436979698504,11.79039795734357,11.86683052874572,9.32937812836709,13.545436979698508,11.790397957343576,11.866830528745714,9.329378128367068,13.54543697969849,11.790397957343554,11.866830528745693,9.972688212971722,14.188747064303131,12.82454052440618,12.822531342795333,15.670851419886475,20.770439114002823,18.899379895469323,18.991835307607406,12.57346134998865,17.13762514311415,15.676752410580209,15.706279262570966,13.601770705718627,18.372248828330065,17.026390529394938,16.62578292147424
4,mp-27930,16.437355133668298,21.898904190616797,19.990523009190774,20.15153137111561,20.295326868155072,26.229376679112853,24.15073997948309,24.328370157474275,16.882920082549738,22.577091849006287,20.63440871141232,20.79854284309862,17.205179934389953,22.76751815280119,20.544547030172282,21.056945742594152,17.672882903998637,23.342528317015535,21.402574382510235,21.566560778105135,17.23493197115408,23.023843386683268,20.902490234510037,21.2024576032801,17.807922472339676,23.506675074507807,21.439367931274262,21.705036400861083
5,mp-600561,42.882213701813335,47.8241402182892,46.86946824994245,46.79471104569174,42.88221370181333,47.82414021828919,46.86946824994243,46.79471104569174,22.297411994116484,26.733775369742194,25.90435760997873,25.274337388098456,42.882213701813335,47.824140218289216,46.86946824994245,46.79471104569177,22.568377746745256,27.068887206359875,26.50816449719774,25.5941254814391,19.416981414671902,23.73960227283977,23.28400085721809,23.15220487845766,17.77376138478083,22.083239653822158,21.589906674715472,21.119478693657513
6,mp-861936,22.862839528316304,27.035923344459288,25.90979708145449,25.863571653537782,22.862839528316258,27.035923344459242,25.90979708145443,25.86357165353774,22.862839528316243,27.035923344459224,25.909797081454407,25.863571653537747,23.48677278161424,27.659856597757233,26.98028852501406,26.84210150268056,29.98404629493684,34.52371322855706,33.388412389291176,33.34068489556715,26.48103115312175,30.83671097348954,30.01264208430237,29.90675260141449,27.68232808690971,32.096078377080005,31.383462708852434,31.03347749302449
7,mp-861931,45.57838356126598,50.585964554569095,49.50407348936739,49.45390847490669,45.578383561266016,50.58596455456912,49.504073489367435,49.45390847490673,45.57838356126601,50.58596455456909,49.504073489367414,49.45390847490667,46.00811523045289,51.01569622375598,50.2414216205623,50.130567573581686,54.41315910501008,59.65384034500066,58.56556662673458,58.51429049546553,49.396724211734124,54.46656829439293,53.59722067915213,53.50636382229482,51.30307539109148,56.4376499070451,55.66868747039006,55.38467256016958
8,mp-1021323,179.00582683209913,185.6634015753882,184.66152426253097,184.5938696699595,179.00582683209925,185.66340157538826,184.66152426253095,184.59386966995956,2.5085592362745035,5.099617509189506,5.4021351208756325,2.6677389944651315,179.00582683209907,185.66340157538812,184.66152426253083,184.59386966995942,31.37457016446099,36.15454695306377,36.44465184200614,33.87210331910022,-5.407306987384124,-2.9326490486666588,-0.10458322900334593,-1.4465744716127693,-5.282339282104317,-1.4115256032344305,-1.1878347394027635,-2.5181290440360407
9,mp-16506,25.341975099954688,31.364211876281445,29.605924453231285,29.71036146528325,25.34197509995463,31.36421187628138,29.605924453231253,29.710361465283167,22.913135459761847,29.154434812219684,27.497658696724407,27.0512041601688,25.341975099954684,31.36421187628145,29.605924453231303,29.710361465283256,20.851676827055496,26.858236776983787,25.223788870950298,24.834293320243425,20.065388523749377,25.892771666020792,24.404274714944655,24.014670612209933,19.374556854068874,25.244365491404047,23.73103299479068,23.273301361940756
10,mp-867226,5.267586938146593,8.886684725806262,7.111811797562645,7.16981197969224,5.267586938146593,8.886684725806262,7.111811797562645,7.16981197969224,5.2675869381466,8.886684725806267,7.11181179756265,7.169811979692253,5.997864847720674,9.616962635380347,8.24865286096046,8.22266930876054,11.11774521936584,15.962941625404284,13.987305232177786,14.076261884845323,8.25002039018333,12.390843244345431,10.910878262147147,10.92458760461086,9.18157689995946,13.61778038795752,12.233852085465758,11.755162675973224
